cust_id,Recency,Frequency,Monetary,R_Quartile,F_Quartile,M_Quartile,RFMScore,RFM_Score_Sum,RFM_Level
271707,2835,2,4540.445,3,3,2,332,8,Champions
271714,2998,2,4921.67,3,3,2,332,8,Champions
271716,2820,2,27483.56,4,3,4,434,11,Can't Loose Them
271717,3550,1,2780.18,1,1,1,111,3,Require Activation
271718,3322,1,13435.695,2,1,3,213,6,Potential
271719,3395,1,366.86,1,1,1,111,3,Require Activation
271721,3270,1,12099.75,2,1,3,213,6,Potential
271722,3490,1,25865.84,1,1,4,114,6,Potential
271724,2599,1,11898.64,4,1,3,413,8,Champions
271726,2913,2,7262.0599999999995,3,3,2,332,8,Champions
271733,2664,2,29069.235,4,3,4,434,11,Can't Loose Them
271735,2758,1,4685.2,4,1,2,412,7,Loyal
271738,3243,1,1233.18,2,1,1,211,4,Needs Attention
271740,3136,2,14274.39,2,3,3,233,8,Champions
271742,2821,3,35200.88,3,4,4,344,11,Can't Loose Them
271743,3186,1,8562.645,2,1,2,212,5,Promising
271744,3209,1,11496.42,2,1,3,213,6,Potential
271747,3608,2,7325.045,1,3,2,132,6,Potential
271749,2667,1,3401.19,4,1,1,411,6,Potential
271750,3665,1,927.095,1,1,1,111,3,Require Activation
271751,3029,1,20049.12,3,1,3,313,7,Loyal
271757,3089,1,15363.92,2,1,3,213,6,Potential
271758,3551,1,5967.0,1,1,2,112,4,Needs Attention
271760,2879,2,3606.72,3,3,2,332,8,Champions
271763,3517,1,1591.2,1,1,1,111,3,Require Activation
271764,2669,3,23497.825,4,4,4,444,12,Can't Loose Them
271768,2635,2,25361.96,4,3,4,434,11,Can't Loose Them
271770,3236,3,40946.88,2,4,4,244,10,Can't Loose Them
271772,2970,2,5291.845,3,3,2,332,8,Champions
271775,3700,1,12709.71,1,1,3,113,5,Promising
271776,2844,1,2804.4900000000002,3,1,1,311,5,Promising
271784,2691,3,14560.585,4,4,3,443,11,Can't Loose Them
271787,2873,1,5958.16,3,1,2,312,6,Potential
271788,2752,2,7508.475,4,3,2,432,9,Can't Loose Them
271789,3697,1,1139.255,1,1,1,111,3,Require Activation
271791,3093,1,14409.2,2,1,3,213,6,Potential
271793,2663,2,19454.629999999997,4,3,3,433,10,Can't Loose Them
271797,3328,1,2811.12,2,1,1,211,4,Needs Attention
271806,3092,1,21993.92,2,1,3,213,6,Potential
271808,3125,2,21035.885000000002,2,3,3,233,8,Champions
271810,2477,2,10126.22,4,3,2,432,9,Can't Loose Them
271811,3701,1,35332.375,1,1,4,114,6,Potential
271813,3661,1,31879.25,1,1,4,114,6,Potential
271814,2934,2,16018.08,3,3,3,333,9,Can't Loose Them
271815,3147,1,34089.25,2,1,4,214,7,Loyal
271817,2786,2,8154.9,4,3,2,432,9,Can't Loose Them
271821,2969,1,1514.955,3,1,1,311,5,Promising
271822,2995,4,36007.53,3,4,4,344,11,Can't Loose Them
271823,3488,1,10027.875,1,1,2,112,4,Needs Attention
271824,2783,2,877.3699999999999,4,3,1,431,8,Champions
271832,2961,2,22802.78,3,3,4,334,10,Can't Loose Them
271833,2630,2,16429.14,4,3,3,433,10,Can't Loose Them
271834,3459,3,75993.06,1,4,4,144,9,Can't Loose Them
271844,2730,1,8259.875,4,1,2,412,7,Loyal
271845,3665,1,34807.5,1,1,4,114,6,Potential
271846,3060,2,9722.895,3,3,2,332,8,Champions
271847,3121,1,8194.68,2,1,2,212,5,Promising
271850,2865,1,11635.650000000001,3,1,3,313,7,Loyal
271851,3123,1,4468.62,2,1,2,212,5,Promising
271855,3025,1,14241.24,3,1,3,313,7,Loyal
271858,2630,1,1155.83,4,1,1,411,6,Potential
271862,2923,2,32546.67,3,3,4,334,10,Can't Loose Them
271863,3117,1,17644.64,2,1,3,213,6,Potential
271867,2959,1,9646.650000000001,3,1,2,312,6,Potential
271868,3321,1,4558.125,2,1,2,212,5,Promising
271870,3594,1,7390.24,1,1,2,112,4,Needs Attention
271872,3320,2,25925.510000000002,2,3,4,234,9,Can't Loose Them
271875,3640,1,22170.72,1,1,3,113,5,Promising
271877,2869,1,4101.76,3,1,2,312,6,Potential
271883,3241,1,5564.78,2,1,2,212,5,Promising
271885,2963,2,12073.23,3,3,3,333,9,Can't Loose Them
271888,2599,2,16172.78,4,3,3,433,10,Can't Loose Them
271889,2866,2,15531.880000000001,3,3,3,333,9,Can't Loose Them
271891,2927,2,20375.095,3,3,3,333,9,Can't Loose Them
271893,2832,3,18217.03,3,4,3,343,10,Can't Loose Them
271896,3688,1,5706.22,1,1,2,112,4,Needs Attention
271897,3289,1,31188.625,2,1,4,214,7,Loyal
271901,3457,1,5427.76,1,1,2,112,4,Needs Attention
271903,2905,1,13425.75,3,1,3,313,7,Loyal
271905,2871,2,30427.28,3,3,4,334,10,Can't Loose Them
271910,2636,1,2015.52,4,1,1,411,6,Potential
271914,2813,3,19570.655,4,4,3,443,11,Can't Loose Them
271915,2842,1,14762.8,3,1,3,313,7,Loyal
271916,2938,2,13985.984999999999,3,3,3,333,9,Can't Loose Them
271918,2790,2,19247.995,4,3,3,433,10,Can't Loose Them
271920,3631,2,30254.9,1,3,4,134,8,Champions
271924,3172,1,2859.74,2,1,1,211,4,Needs Attention
271927,2477,4,22954.165,4,4,4,444,12,Can't Loose Them
271929,3689,1,11132.875,1,1,3,113,5,Promising
271935,2809,1,7737.210000000001,4,1,2,412,7,Loyal
271936,3703,1,12658.88,1,1,3,113,5,Promising
271937,3171,1,3973.58,2,1,2,212,5,Promising
271940,3207,2,61106.5,2,3,4,234,9,Can't Loose Them
271944,2942,1,41437.5,3,1,4,314,8,Champions
271948,3186,1,3147.04,2,1,1,211,4,Needs Attention
271951,3640,1,5405.66,1,1,2,112,4,Needs Attention
271955,3422,1,5715.06,1,1,2,112,4,Needs Attention
271958,3088,1,5276.375,2,1,2,212,5,Promising
271959,3063,2,20386.145,2,3,3,233,8,Champions
271961,3570,1,5768.1,1,1,2,112,4,Needs Attention
271963,3090,1,39061.75,2,1,4,214,7,Loyal
271964,3248,1,10908.56,2,1,3,213,6,Potential
271965,3227,2,3077.425,2,3,1,231,6,Potential
271966,3636,1,4384.64,1,1,2,112,4,Needs Attention
271968,2924,2,20274.54,3,3,3,333,9,Can't Loose Them
271969,2787,1,36962.25,4,1,4,414,9,Can't Loose Them
271974,2628,3,41567.89,4,4,4,444,12,Can't Loose Them
271975,2905,3,24561.940000000002,3,4,4,344,11,Can't Loose Them
271982,3730,1,23514.4,1,1,4,114,6,Potential
271985,3483,1,377.91,1,1,1,111,3,Require Activation
271986,3306,1,17397.12,2,1,3,213,6,Potential
271987,3125,3,26002.859999999997,2,4,4,244,10,Can't Loose Them
271988,2769,4,11653.33,4,4,3,443,11,Can't Loose Them
271990,2817,1,4442.1,4,1,2,412,7,Loyal
271991,2783,1,12311.91,4,1,3,413,8,Champions
271993,3367,1,751.4,1,1,1,111,3,Require Activation
271994,2787,1,906.1,4,1,1,411,6,Potential
271995,2808,1,6519.5,4,1,2,412,7,Loyal
272002,3227,1,764.66,2,1,1,211,4,Needs Attention
272005,3522,1,3664.18,1,1,2,112,4,Needs Attention
272006,2753,2,16967.275,4,3,3,433,10,Can't Loose Them
272007,2815,1,438.685,4,1,1,411,6,Potential
272016,3123,2,10241.14,2,3,2,232,7,Loyal
272017,3537,1,16601.52,1,1,3,113,5,Promising
272018,3307,1,24133.2,2,1,4,214,7,Loyal
272023,3334,1,12669.93,1,1,3,113,5,Promising
272026,3577,1,5211.18,1,1,2,112,4,Needs Attention
272029,3088,1,6444.36,2,1,2,212,5,Promising
272038,3062,1,7160.400000000001,3,1,2,312,6,Potential
272043,3399,1,17909.84,1,1,3,113,5,Promising
272048,2777,3,34380.97,4,4,4,444,12,Can't Loose Them
272049,3518,2,23490.089999999997,1,3,4,134,8,Champions
272054,3146,3,70194.02,2,4,4,244,10,Can't Loose Them
272055,3203,1,5790.2,2,1,2,212,5,Promising
272059,3321,1,34835.125,2,1,4,214,7,Loyal
272060,3116,2,35190.935,2,3,4,234,9,Can't Loose Them
272062,3143,3,61379.435,2,4,4,244,10,Can't Loose Them
272063,3121,1,1690.6499999999999,2,1,1,211,4,Needs Attention
272070,3275,1,18175.04,2,1,3,213,6,Potential
272074,2933,2,7263.165,3,3,2,332,8,Champions
272075,2932,2,16424.72,3,3,3,333,9,Can't Loose Them
272080,3122,1,34531.25,2,1,4,214,7,Loyal
272081,2661,1,19076.72,4,1,3,413,8,Champions
272086,3122,1,4459.78,2,1,2,212,5,Promising
272088,2691,2,3087.37,4,3,1,431,8,Champions
272096,2862,1,703.885,3,1,1,311,5,Promising
272103,2637,2,4887.415,4,3,2,432,9,Can't Loose Them
272104,2892,1,716.04,3,1,1,311,5,Promising
272105,2628,3,24885.705,4,4,4,444,12,Can't Loose Them
272110,3364,1,12429.04,1,1,3,113,5,Promising
272115,2997,2,15872.220000000001,3,3,3,333,9,Can't Loose Them
272116,3149,1,397.8,2,1,1,211,4,Needs Attention
272118,2783,2,14932.970000000001,4,3,3,433,10,Can't Loose Them
272120,3549,1,4968.08,1,1,2,112,4,Needs Attention
272126,3185,1,4402.32,2,1,2,212,5,Promising
272127,2664,3,11877.645,4,4,3,443,11,Can't Loose Them
272133,2507,1,23620.48,4,1,4,414,9,Can't Loose Them
272135,2902,1,2453.1,3,1,1,311,5,Promising
272137,2476,2,4465.305,4,3,2,432,9,Can't Loose Them
272140,3516,1,525.98,1,1,1,111,3,Require Activation
272141,3091,1,5984.68,2,1,2,212,5,Promising
272142,2636,1,1253.07,4,1,1,411,6,Potential
272143,2756,2,3134.885,4,3,1,431,8,Champions
272144,3185,2,42832.01,2,3,4,234,9,Can't Loose Them
272145,2806,2,27493.505,4,3,4,434,11,Can't Loose Them
272151,3321,1,4534.92,2,1,2,212,5,Promising
272153,2833,1,7528.365,3,1,2,312,6,Potential
272159,2963,1,15346.24,3,1,3,313,7,Loyal
272162,3155,1,4485.195,2,1,2,212,5,Promising
272165,3637,1,11243.375,1,1,3,113,5,Promising
272171,3199,4,22825.985,2,4,4,244,10,Can't Loose Them
272172,2414,1,5161.455,4,1,2,412,7,Loyal
272177,3360,2,8437.78,1,3,2,132,6,Potential
272181,2997,2,16507.595,3,3,3,333,9,Can't Loose Them
272186,2759,1,13614.704999999998,4,1,3,413,8,Champions
272187,2959,2,11224.59,3,3,3,333,9,Can't Loose Them
272189,3232,1,30332.25,2,1,4,214,7,Loyal
272192,2756,4,32220.695,4,4,4,444,12,Can't Loose Them
272193,3728,1,11492.0,1,1,3,113,5,Promising
272194,3533,2,30514.575,1,3,4,134,8,Champions
272195,3248,1,3991.26,2,1,2,212,5,Promising
272197,3398,1,373.49,1,1,1,111,3,Require Activation
272200,2446,2,821.015,4,3,1,431,8,Champions
272201,2664,2,12498.654999999999,4,3,3,433,10,Can't Loose Them
272202,3271,1,14356.16,2,1,3,213,6,Potential
272207,2722,1,4574.700000000001,4,1,2,412,7,Loyal
272208,3199,1,23591.75,2,1,4,214,7,Loyal
272209,2599,2,5578.04,4,3,2,432,9,Can't Loose Them
272210,3278,1,1670.7599999999998,2,1,1,211,4,Needs Attention
272217,3332,2,11637.859999999999,2,3,3,233,8,Champions
272223,2845,1,25618.32,3,1,4,314,8,Champions
272228,2845,2,20443.605,3,3,3,333,9,Can't Loose Them
272230,2865,2,38056.2,3,3,4,334,10,Can't Loose Them
272231,3391,2,15514.199999999999,1,3,3,133,7,Loyal
272232,2963,1,26602.875,3,1,4,314,8,Champions
272237,3667,1,4764.76,1,1,2,112,4,Needs Attention
272241,2774,2,22453.6,4,3,4,434,11,Can't Loose Them
272242,2935,1,10372.635,3,1,2,312,6,Potential
272243,2968,1,9116.25,3,1,2,312,6,Potential
272248,2756,2,15387.125,4,3,3,433,10,Can't Loose Them
272252,2930,2,7888.594999999999,3,3,2,332,8,Champions
272253,3319,1,2917.2,2,1,1,211,4,Needs Attention
272255,3453,1,14807.0,1,1,3,113,5,Promising
272260,2774,2,34977.67,4,3,4,434,11,Can't Loose Them
272262,2955,2,7032.22,3,3,2,332,8,Champions
272267,3501,1,5420.025,1,1,2,112,4,Needs Attention
272268,3728,1,864.11,1,1,1,111,3,Require Activation
272269,3120,1,14827.994999999999,2,1,3,213,6,Potential
272274,3181,1,265.2,2,1,1,211,4,Needs Attention
272275,3490,1,7690.8,1,1,2,112,4,Needs Attention
272284,3268,1,912.73,2,1,1,211,4,Needs Attention
272285,2818,1,890.63,4,1,1,411,6,Potential
272286,2820,4,36689.314999999995,4,4,4,444,12,Can't Loose Them
272289,3091,1,9507.42,2,1,2,212,5,Promising
272292,3521,1,265.2,1,1,1,111,3,Require Activation
272295,3308,1,4428.84,2,1,2,212,5,Promising
272299,2757,3,17750.72,4,4,3,443,11,Can't Loose Them
272300,3288,1,732.615,2,1,1,211,4,Needs Attention
272305,2954,1,4033.25,3,1,2,312,6,Potential
272306,3229,2,24510.005,2,3,4,234,9,Can't Loose Them
272314,3659,1,2347.02,1,1,1,111,3,Require Activation
272316,3663,1,23196.16,1,1,4,114,6,Potential
272317,2662,3,25988.495000000003,4,4,4,444,12,Can't Loose Them
272318,2902,2,29819.53,3,3,4,334,10,Can't Loose Them
272321,2849,1,1111.63,3,1,1,311,5,Promising
272322,3425,1,13666.64,1,1,3,113,5,Promising
272327,3292,3,31110.17,2,4,4,244,10,Can't Loose Them
272328,2769,2,15598.18,4,3,3,433,10,Can't Loose Them
272331,2666,1,2864.16,4,1,1,411,6,Potential
272336,2636,3,19801.600000000002,4,4,3,443,11,Can't Loose Them
272339,2662,1,11406.914999999999,4,1,3,413,8,Champions
272341,2930,3,32530.094999999998,3,4,4,344,11,Can't Loose Them
272342,2868,1,501.67,3,1,1,311,5,Promising
272343,3199,2,58107.53,2,3,4,234,9,Can't Loose Them
272344,2879,1,8095.23,3,1,2,312,6,Potential
272346,2924,1,21906.625,3,1,3,313,7,Loyal
272348,3124,1,248.625,2,1,1,211,4,Needs Attention
272349,3674,1,18882.24,1,1,3,113,5,Promising
272350,3328,1,759.135,2,1,1,211,4,Needs Attention
272354,2810,3,29415.1,4,4,4,444,12,Can't Loose Them
272355,3031,1,6630.0,3,1,2,312,6,Potential
272356,3295,2,17356.235,2,3,3,233,8,Champions
272357,2791,1,3522.74,4,1,2,412,7,Loyal
272358,3090,2,29935.555,2,3,4,234,9,Can't Loose Them
272362,3153,1,4013.36,2,1,2,212,5,Promising
272363,3060,1,3063.06,3,1,1,311,5,Promising
272369,2835,2,9731.734999999999,3,3,2,332,8,Champions
272373,3230,2,18863.455,2,3,3,233,8,Champions
272375,2599,2,29121.17,4,3,4,434,11,Can't Loose Them
272376,2898,1,5797.9349999999995,3,1,2,312,6,Potential
272378,2777,1,29144.375,4,1,4,414,9,Can't Loose Them
272379,3149,2,5617.82,2,3,2,232,7,Loyal
272383,3307,1,20597.2,2,1,3,213,6,Potential
272396,2787,1,16326.375,4,1,3,413,8,Champions
272399,2804,1,1276.275,4,1,1,411,6,Potential
272402,3117,1,8284.185,2,1,2,212,5,Promising
272403,3024,1,2386.8,3,1,1,311,5,Promising
272404,2726,2,37270.545,4,3,4,434,11,Can't Loose Them
272409,2999,3,40162.33,3,4,4,344,11,Can't Loose Them
272410,3246,1,13097.564999999999,2,1,3,213,6,Potential
272411,2848,1,1621.035,3,1,1,311,5,Promising
272414,2777,1,1119.365,4,1,1,411,6,Potential
272415,2833,3,43825.405,3,4,4,344,11,Can't Loose Them
272416,2998,4,52693.030000000006,3,4,4,344,11,Can't Loose Them
272417,3597,2,25660.309999999998,1,3,4,134,8,Champions
272418,2834,2,11868.805,3,3,3,333,9,Can't Loose Them
272420,3297,1,30525.625,2,1,4,214,7,Loyal
272424,2835,3,72975.30500000001,3,4,4,344,11,Can't Loose Them
272425,2760,3,45472.96,4,4,4,444,12,Can't Loose Them
272426,3153,1,5321.68,2,1,2,212,5,Promising
272427,2803,3,5719.4800000000005,4,4,2,442,10,Can't Loose Them
272428,2691,3,30581.98,4,4,4,444,12,Can't Loose Them
272431,2781,2,451.945,4,3,1,431,8,Champions
272434,2999,2,12181.52,3,3,3,333,9,Can't Loose Them
272435,2997,2,2607.8,3,3,1,331,7,Loyal
272438,3607,1,887.315,1,1,1,111,3,Require Activation
272441,2730,3,9204.65,4,4,2,442,10,Can't Loose Them
272442,2968,1,1422.135,3,1,1,311,5,Promising
272450,3624,1,3796.78,1,1,2,112,4,Needs Attention
272455,3630,1,13783.77,1,1,3,113,5,Promising
272457,3094,1,16424.72,2,1,3,213,6,Potential
272463,2727,1,23647.0,4,1,4,414,9,Can't Loose Them
272465,2538,1,97.24,4,1,1,411,6,Potential
272470,2865,1,8627.84,3,1,2,312,6,Potential
272471,3277,2,1979.055,2,3,1,231,6,Potential
272473,2906,1,24420.5,3,1,4,314,8,Champions
272475,2871,3,33451.665,3,4,4,344,11,Can't Loose Them
272476,3400,1,5555.94,1,1,2,112,4,Needs Attention
272478,2898,1,3102.84,3,1,1,311,5,Promising
272482,2634,2,20183.93,4,3,3,433,10,Can't Loose Them
272483,3643,1,15275.52,1,1,3,113,5,Promising
272487,3144,2,26100.1,2,3,4,234,9,Can't Loose Them
272488,2933,2,23184.005,3,3,4,334,10,Can't Loose Them
272489,3183,1,1710.54,2,1,1,211,4,Needs Attention
272493,2832,1,703.885,3,1,1,311,5,Promising
272494,2969,1,5171.4,3,1,2,312,6,Potential
272497,2956,2,11277.630000000001,3,3,3,333,9,Can't Loose Them
272498,3597,1,23178.48,1,1,4,114,6,Potential
272500,3124,2,5464.225,2,3,2,232,7,Loyal
272501,2847,4,50960.39,3,4,4,344,11,Can't Loose Them
272503,3120,2,36319.14,2,3,4,234,9,Can't Loose Them
272506,3637,1,1242.02,1,1,1,111,3,Require Activation
272508,3574,2,26696.8,1,3,4,134,8,Champions
272509,3549,1,1074.06,1,1,1,111,3,Require Activation
272510,3259,3,17272.255,2,4,3,243,9,Can't Loose Them
272511,3675,1,959.14,1,1,1,111,3,Require Activation
272513,3424,1,25332.125,1,1,4,114,6,Potential
272514,2699,1,1264.12,4,1,1,411,6,Potential
272515,2771,2,15961.724999999999,4,3,3,433,10,Can't Loose Them
272517,3248,2,18176.145,2,3,3,233,8,Champions
272518,2910,2,29807.375,3,3,4,334,10,Can't Loose Them
272520,2808,2,16226.925000000001,4,3,3,433,10,Can't Loose Them
272521,3575,1,1221.025,1,1,1,111,3,Require Activation
272524,3335,1,39144.625,1,1,4,114,6,Potential
272525,3026,2,22583.99,3,3,4,334,10,Can't Loose Them
272528,2817,2,5233.280000000001,4,3,2,432,9,Can't Loose Them
272530,3142,1,8291.92,2,1,2,212,5,Promising
272532,3246,1,663.0,2,1,1,211,4,Needs Attention
272534,2632,2,6064.24,4,3,2,432,9,Can't Loose Them
272535,2875,1,1670.76,3,1,1,311,5,Promising
272536,2862,1,575.705,3,1,1,311,5,Promising
272540,3574,1,5180.24,1,1,2,112,4,Needs Attention
272542,3639,1,16851.25,1,1,3,113,5,Promising
272544,2876,1,155.805,3,1,1,311,5,Promising
272545,3260,1,19558.5,2,1,3,213,6,Potential
272546,2932,2,17039.1,3,3,3,333,9,Can't Loose Them
272547,3239,2,44571.28,2,3,4,234,9,Can't Loose Them
272549,2636,1,1014.39,4,1,1,411,6,Potential
272551,3505,1,13914.16,1,1,3,113,5,Promising
272556,2631,2,26451.49,4,3,4,434,11,Can't Loose Them
272557,3178,1,5922.8,2,1,2,212,5,Promising
272558,3059,1,3066.375,3,1,1,311,5,Promising
272559,3613,1,5748.21,1,1,2,112,4,Needs Attention
272561,2900,1,653.055,3,1,1,311,5,Promising
272566,2879,1,7757.099999999999,3,1,2,312,6,Potential
272568,3196,1,5732.74,2,1,2,212,5,Promising
272580,2821,1,4543.76,3,1,2,312,6,Potential
272582,3055,1,3266.38,3,1,1,311,5,Promising
272584,3089,2,27037.14,2,3,4,234,9,Can't Loose Them
272585,2692,2,22477.91,4,3,4,434,11,Can't Loose Them
272587,3456,1,97.24,1,1,1,111,3,Require Activation
272589,2954,1,6188.0,3,1,2,312,6,Potential
272590,2772,3,65530.92,4,4,4,444,12,Can't Loose Them
272591,3033,4,46681.83,3,4,4,344,11,Can't Loose Them
272594,3674,1,7886.385,1,1,2,112,4,Needs Attention
272595,3455,1,176.8,1,1,1,111,3,Require Activation
272596,2598,1,4243.2,4,1,2,412,7,Loyal
272597,2837,1,1647.555,3,1,1,311,5,Promising
272598,3522,1,6241.04,1,1,2,112,4,Needs Attention
272602,3199,2,34906.95,2,3,4,234,9,Can't Loose Them
272607,2788,2,15439.06,4,3,3,433,10,Can't Loose Them
272613,3689,1,12043.395,1,1,3,113,5,Promising
272615,3243,1,596.7,2,1,1,211,4,Needs Attention
272617,3670,2,23780.705,1,3,4,134,8,Champions
272618,3000,1,3690.7,3,1,2,312,6,Potential
272622,2690,1,11105.25,4,1,3,413,8,Champions
272623,3653,1,7178.08,1,1,2,112,4,Needs Attention
272626,3235,1,1997.84,2,1,1,211,4,Needs Attention
272627,3120,2,32853.86,2,3,4,234,9,Can't Loose Them
272629,3028,1,21852.48,3,1,3,313,7,Loyal
272636,3056,2,28397.395,3,3,4,334,10,Can't Loose Them
272638,3170,1,7975.89,2,1,2,212,5,Promising
272639,2939,2,5540.469999999999,3,3,2,332,8,Champions
272642,3093,1,1763.58,2,1,1,211,4,Needs Attention
272645,2870,1,23726.56,3,1,4,314,8,Champions
272648,3063,2,23079.03,2,3,4,234,9,Can't Loose Them
272652,2720,2,61852.375,4,3,4,434,11,Can't Loose Them
272653,3392,2,15378.285,1,3,3,133,7,Loyal
272654,3684,1,18757.375,1,1,3,113,5,Promising
272655,3169,1,5201.235,2,1,2,212,5,Promising
272656,2633,1,14603.68,4,1,3,413,8,Champions
272659,2635,2,15524.145,4,3,3,433,10,Can't Loose Them
272661,2865,1,5113.94,3,1,2,312,6,Potential
272662,2769,1,1630.98,4,1,1,411,6,Potential
272663,3727,1,23372.96,1,1,4,114,6,Potential
272664,3094,1,3894.02,2,1,2,212,5,Promising
272665,3581,1,954.72,1,1,1,111,3,Require Activation
272666,2759,2,42128.125,4,3,4,434,11,Can't Loose Them
272667,3684,1,2850.9,1,1,1,111,3,Require Activation
272671,2668,1,3505.06,4,1,2,412,7,Loyal
272673,3550,1,12676.56,1,1,3,113,5,Promising
272675,3288,1,20746.375,2,1,3,213,6,Potential
272676,3580,1,91.715,1,1,1,111,3,Require Activation
272678,3265,1,1467.44,2,1,1,211,4,Needs Attention
272682,3690,1,4306.1849999999995,1,1,2,112,4,Needs Attention
272687,3400,1,1714.96,1,1,1,111,3,Require Activation
272689,2850,2,19744.14,3,3,3,333,9,Can't Loose Them
272695,3329,1,1113.84,2,1,1,211,4,Needs Attention
272699,3229,1,1326.0,2,1,1,211,4,Needs Attention
272703,3148,1,4132.7,2,1,2,212,5,Promising
272704,2959,3,50181.365,3,4,4,344,11,Can't Loose Them
272707,3144,1,4689.62,2,1,2,212,5,Promising
272708,3207,2,34363.29,2,3,4,234,9,Can't Loose Them
272716,2784,1,1179.035,4,1,1,411,6,Potential
272721,2668,1,818.805,4,1,1,411,6,Potential
272726,2779,4,10802.48,4,4,3,443,11,Can't Loose Them
272736,3700,1,1720.4850000000001,1,1,1,111,3,Require Activation
272738,2727,1,14698.71,4,1,3,413,8,Champions
272742,2660,3,5601.245,4,4,2,442,10,Can't Loose Them
272752,3273,1,4355.91,2,1,2,212,5,Promising
272756,3025,3,73924.5,3,4,4,344,11,Can't Loose Them
272757,3637,1,2008.8899999999999,1,1,1,111,3,Require Activation
272759,3055,1,1379.04,3,1,1,311,5,Promising
272761,3485,1,8232.25,1,1,2,112,4,Needs Attention
272765,2922,3,13690.95,3,4,3,343,10,Can't Loose Them
272766,3233,1,1105.0,2,1,1,211,4,Needs Attention
272767,3179,1,10193.625,2,1,2,212,5,Promising
272771,2923,1,11705.265,3,1,3,313,7,Loyal
272773,3144,1,932.62,2,1,1,211,4,Needs Attention
272775,2869,2,2197.8450000000003,3,3,1,331,7,Loyal
272790,3261,1,2844.27,2,1,1,211,4,Needs Attention
272794,2506,3,18394.935,4,4,3,443,11,Can't Loose Them
272795,2567,1,4932.72,4,1,2,412,7,Loyal
272796,3698,1,3739.32,1,1,2,112,4,Needs Attention
272799,3338,3,63897.73,1,4,4,144,9,Can't Loose Them
272801,2873,1,998.92,3,1,1,311,5,Promising
272803,2937,1,4912.83,3,1,2,312,6,Potential
272804,3240,1,1365.78,2,1,1,211,4,Needs Attention
272805,3684,1,8284.185,1,1,2,112,4,Needs Attention
272806,2720,1,18564.0,4,1,3,413,8,Champions
272807,2932,2,16625.83,3,3,3,333,9,Can't Loose Them
272808,3212,2,7617.87,2,3,2,232,7,Loyal
272809,2697,1,595.595,4,1,1,411,6,Potential
272813,2835,1,5007.86,3,1,2,312,6,Potential
272815,3600,1,5746.0,1,1,2,112,4,Needs Attention
272816,3123,1,11381.5,2,1,3,213,6,Potential
272820,3602,1,11138.400000000001,1,1,3,113,5,Promising
272821,2962,1,14022.449999999999,3,1,3,313,7,Loyal
272822,3696,1,8403.525000000001,1,1,2,112,4,Needs Attention
272823,3544,1,798.915,1,1,1,111,3,Require Activation
272825,2751,1,25442.625,4,1,4,414,9,Can't Loose Them
272831,3216,1,3695.12,2,1,2,212,5,Promising
272832,3144,1,41244.125,2,1,4,214,7,Loyal
272837,2635,1,2351.44,4,1,1,411,6,Potential
272841,3506,1,4587.96,1,1,2,112,4,Needs Attention
272843,2773,3,8213.465,4,4,2,442,10,Can't Loose Them
272844,3633,1,6581.38,1,1,2,112,4,Needs Attention
272846,3457,1,6347.12,1,1,2,112,4,Needs Attention
272847,3390,2,40857.375,1,3,4,134,8,Champions
272855,3301,1,2714.985,2,1,1,211,4,Needs Attention
272857,2725,4,31406.31,4,4,4,444,12,Can't Loose Them
272858,2726,1,36023.0,4,1,4,414,9,Can't Loose Them
272863,2776,1,2793.44,4,1,1,411,6,Potential
272864,2759,2,28387.45,4,3,4,434,11,Can't Loose Them
272865,3425,1,27707.875,1,1,4,114,6,Potential
272869,2787,3,41983.369999999995,4,4,4,444,12,Can't Loose Them
272870,3297,1,773.5,2,1,1,211,4,Needs Attention
272874,2476,3,44313.815,4,4,4,444,12,Can't Loose Them
272877,3541,1,2624.375,1,1,1,111,3,Require Activation
272878,3059,2,16605.94,3,3,3,333,9,Can't Loose Them
272879,2942,2,28238.275,3,3,4,334,10,Can't Loose Them
272881,3547,1,24380.72,1,1,4,114,6,Potential
272882,3170,2,43013.23,2,3,4,234,9,Can't Loose Them
272886,3032,2,9564.88,3,3,2,332,8,Champions
272889,2507,2,28204.02,4,3,4,434,11,Can't Loose Them
272892,2870,1,11277.630000000001,3,1,3,313,7,Loyal
272893,2757,2,27479.14,4,3,4,434,11,Can't Loose Them
272896,3117,1,4674.15,2,1,2,212,5,Promising
272902,3228,1,34918.0,2,1,4,214,7,Loyal
272904,3430,2,42932.565,1,3,4,134,8,Champions
272910,3185,1,6161.48,2,1,2,212,5,Promising
272911,2972,1,27072.5,3,1,4,314,8,Champions
272915,2637,3,15088.775,4,4,3,443,11,Can't Loose Them
272920,3259,1,19807.125,2,1,3,213,6,Potential
272924,2808,1,39172.25,4,1,4,414,9,Can't Loose Them
272925,2996,1,973.505,3,1,1,311,5,Promising
272926,3025,3,10684.244999999999,3,4,3,343,10,Can't Loose Them
272928,2772,3,32345.56,4,4,4,444,12,Can't Loose Them
272929,2698,1,26713.375,4,1,4,414,9,Can't Loose Them
272932,3624,1,26201.76,1,1,4,114,6,Potential
272933,3547,1,6736.08,1,1,2,112,4,Needs Attention
272939,2753,2,15853.435,4,3,3,433,10,Can't Loose Them
272940,3204,2,23350.86,2,3,4,234,9,Can't Loose Them
272948,2913,1,8602.425,3,1,2,312,6,Potential
